"address","street_number","direction","street_name","street_type","complaints","neshaps_demolition_notices","enforcement","inspections","permits","tanks","holds","latitude","longitude","location"
"14 E CEDAR ST","14","E","CEDAR","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=14%20and%20direction=%27E%27%20and%20street_name=%27CEDAR%27%20and%20street_type=%27ST%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=14%20and%20direction=%27E%27%20and%20street_name=%27CEDAR%27%20and%20street_type=%27ST%27)",,,,"41.90249233746865","-87.62769510617288","POINT (-87.62769510617288 41.90249233746865)"
"2535 N SOUTHPORT AVE","2535","N","SOUTHPORT","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=2535%20and%20direction=%27N%27%20and%20street_name=%27SOUTHPORT%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=2535%20and%20direction=%27N%27%20and%20street_name=%27SOUTHPORT%27%20and%20street_type=%27AVE%27)","Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=2535%20and%20direction=%27N%27%20and%20street_name=%27SOUTHPORT%27%20and%20street_type=%27AVE%27)",,,"41.928150935027425","-87.66327242700973","POINT (-87.66327242700973 41.928150935027425)"
"8500 S BAKER AVE","8500","S","BAKER","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=8500%20and%20direction=%27S%27%20and%20street_name=%27BAKER%27%20and%20street_type=%27AVE%27)",,,,,,
"1759 N WILMOT AVE","1759","N","WILMOT","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1759%20and%20direction=%27N%27%20and%20street_name=%27WILMOT%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1759%20and%20direction=%27N%27%20and%20street_name=%27WILMOT%27%20and%20street_type=%27AVE%27)",,,,"41.91367881248432","-87.68077769832162","POINT (-87.68077769832162 41.91367881248432)"
"862 N PEORIA ST","862","N","PEORIA","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=862%20and%20direction=%27N%27%20and%20street_name=%27PEORIA%27%20and%20street_type=%27ST%27)",,,,,,
"8912 S ASHLAND AVE","8912","S","ASHLAND","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=8912%20and%20direction=%27S%27%20and%20street_name=%27ASHLAND%27%20and%20street_type=%27AVE%27)",,"41.7316017284725","-87.66308884219796","POINT (-87.66308884219796 41.7316017284725)"
"1131 E 57TH ST","1131","E","57TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1131%20and%20direction=%27E%27%20and%20street_name=%2757TH%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1131%20and%20direction=%27E%27%20and%20street_name=%2757TH%27%20and%20street_type=%27ST%27)",,,,"41.791317144456706","-87.59830761892913","POINT (-87.59830761892913 41.791317144456706)"
"4826 N SHERIDAN RD","4826","N","SHERIDAN","RD",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=4826%20and%20direction=%27N%27%20and%20street_name=%27SHERIDAN%27%20and%20street_type=%27RD%27)",,,"41.96992149468096","-87.65498833567601","POINT (-87.65498833567601 41.96992149468096)"
"4924 S WABASH AVE","4924","S","WABASH","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=4924%20and%20direction=%27S%27%20and%20street_name=%27WABASH%27%20and%20street_type=%27AVE%27)",,,,,,"41.80484778045428","-87.62449197742863","POINT (-87.62449197742863 41.80484778045428)"
"907 N WOOD ST","907","N","WOOD","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=907%20and%20direction=%27N%27%20and%20street_name=%27WOOD%27%20and%20street_type=%27ST%27)",,,,,,,"41.89803197266199","-87.67209120684838","POINT (-87.67209120684838 41.89803197266199)"
"7535 N HERMITAGE AVE","7535","N","HERMITAGE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=7535%20and%20direction=%27N%27%20and%20street_name=%27HERMITAGE%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=7535%20and%20direction=%27N%27%20and%20street_name=%27HERMITAGE%27%20and%20street_type=%27AVE%27)",,,,,,
"4100 W MAYPOLE AVE","4100","W","MAYPOLE","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=4100%20and%20direction=%27W%27%20and%20street_name=%27MAYPOLE%27%20and%20street_type=%27AVE%27)","Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=4100%20and%20direction=%27W%27%20and%20street_name=%27MAYPOLE%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=4100%20and%20direction=%27W%27%20and%20street_name=%27MAYPOLE%27%20and%20street_type=%27AVE%27)",,,,"41.88475819570197","-87.72836010593903","POINT (-87.72836010593903 41.88475819570197)"
"4132 W POTOMAC AVE","4132","W","POTOMAC","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=4132%20and%20direction=%27W%27%20and%20street_name=%27POTOMAC%27%20and%20street_type=%27AVE%27)",,,,"41.904524992910396","-87.73016203946163","POINT (-87.73016203946163 41.904524992910396)"
"926 W EXCHANGE AVE","926","W","EXCHANGE","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=926%20and%20direction=%27W%27%20and%20street_name=%27EXCHANGE%27%20and%20street_type=%27AVE%27)",,,,"41.818802623528626","-87.64973221952424","POINT (-87.64973221952424 41.818802623528626)"
"4400 S KOSTNER AVE","4400","S","KOSTNER","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=4400%20and%20direction=%27S%27%20and%20street_name=%27KOSTNER%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=4400%20and%20direction=%27S%27%20and%20street_name=%27KOSTNER%27%20and%20street_type=%27AVE%27)",,,,,,
"3633 W BELMONT AVE","3633","W","BELMONT","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=3633%20and%20direction=%27W%27%20and%20street_name=%27BELMONT%27%20and%20street_type=%27AVE%27)",,"41.93908806326362","-87.71872542670133","POINT (-87.71872542670133 41.93908806326362)"
"947 W 32ND ST","947","W","32ND","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=947%20and%20direction=%27W%27%20and%20street_name=%2732ND%27%20and%20street_type=%27ST%27)",,"41.83629198051394","-87.65052685225906","POINT (-87.65052685225906 41.83629198051394)"
"2735 N KENMORE AVE","2735","N","KENMORE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=2735%20and%20direction=%27N%27%20and%20street_name=%27KENMORE%27%20and%20street_type=%27AVE%27)",,,,,,"41.931004245320125","-87.65498056415207","POINT (-87.65498056415207 41.931004245320125)"
"1428 N KILDARE AVE","1428","N","KILDARE","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1428%20and%20direction=%27N%27%20and%20street_name=%27KILDARE%27%20and%20street_type=%27AVE%27)",,,,,,,"41.90707621116969","-87.73394255523002","POINT (-87.73394255523002 41.90707621116969)"
"5407 N NOTTINGHAM AVE","5407","N","NOTTINGHAM","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=5407%20and%20direction=%27N%27%20and%20street_name=%27NOTTINGHAM%27%20and%20street_type=%27AVE%27)",,,,,,"41.979399126171536","-87.80337129174951","POINT (-87.80337129174951 41.979399126171536)"
"2510 N WAYNE AVE","2510","N","WAYNE","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=2510%20and%20direction=%27N%27%20and%20street_name=%27WAYNE%27%20and%20street_type=%27AVE%27)",,"41.92742171721565","-87.6623277275393","POINT (-87.6623277275393 41.92742171721565)"
"1661 W HOWARD ST","1661","W","HOWARD","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1661%20and%20direction=%27W%27%20and%20street_name=%27HOWARD%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1661%20and%20direction=%27W%27%20and%20street_name=%27HOWARD%27%20and%20street_type=%27ST%27)",,,,"42.019276656461344","-87.67325096838127","POINT (-87.67325096838127 42.019276656461344)"
"3715 S HALSTED ST","3715","S","HALSTED","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=3715%20and%20direction=%27S%27%20and%20street_name=%27HALSTED%27%20and%20street_type=%27ST%27)",,"41.82662579019412","-87.64586301577907","POINT (-87.64586301577907 41.82662579019412)"
"1063 S BENSLEY AVE","1063","S","BENSLEY","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1063%20and%20direction=%27S%27%20and%20street_name=%27BENSLEY%27%20and%20street_type=%27AVE%27)",,,,,
"1140 W SCHUBERT AVE","1140","W","SCHUBERT","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1140%20and%20direction=%27W%27%20and%20street_name=%27SCHUBERT%27%20and%20street_type=%27AVE%27)",,,"41.930858762766384","-87.65784266132923","POINT (-87.65784266132923 41.930858762766384)"
"1287 N MILWAUKEE AVE","1287","N","MILWAUKEE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1287%20and%20direction=%27N%27%20and%20street_name=%27MILWAUKEE%27%20and%20street_type=%27AVE%27)",,,,,,"41.90520044144604","-87.66912499061384","POINT (-87.66912499061384 41.90520044144604)"
"14 W RANDOLPH ST","14","W","RANDOLPH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=14%20and%20direction=%27W%27%20and%20street_name=%27RANDOLPH%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=14%20and%20direction=%27W%27%20and%20street_name=%27RANDOLPH%27%20and%20street_type=%27ST%27)",,,,"41.88459786950748","-87.62842862466036","POINT (-87.62842862466036 41.88459786950748)"
"2306 W MONROE ST","2306","W","MONROE","ST",,,"Y (https://data.cityofchicago.org/resource/yqn4-3th2.csv?street_number=2306%20and%20direction=%27W%27%20and%20street_name=%27MONROE%27%20and%20street_type=%27ST%27)",,,,,"41.87999411607446","-87.68425853635601","POINT (-87.68425853635601 41.87999411607446)"
"3632 N PLAINFIELD AVE","3632","N","PLAINFIELD","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=3632%20and%20direction=%27N%27%20and%20street_name=%27PLAINFIELD%27%20and%20street_type=%27AVE%27)",,,,,,"41.94581334259324","-87.83416647134614","POINT (-87.83416647134614 41.94581334259324)"
"11739 S WALLACE ST","11739","S","WALLACE","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11739%20and%20direction=%27S%27%20and%20street_name=%27WALLACE%27%20and%20street_type=%27ST%27)",,,,,,"41.68028452931845","-87.637017541037","POINT (-87.637017541037 41.68028452931845)"
"11812 S WALLACE ST","11812","S","WALLACE","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11812%20and%20direction=%27S%27%20and%20street_name=%27WALLACE%27%20and%20street_type=%27ST%27)",,,,,,"41.67926653649273","-87.63727840323094","POINT (-87.63727840323094 41.67926653649273)"
"1200 N STATE ST","1200","N","STATE","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1200%20and%20direction=%27N%27%20and%20street_name=%27STATE%27%20and%20street_type=%27ST%27)",,,"41.903988440943145","-87.62882442783756","POINT (-87.62882442783756 41.903988440943145)"
"6913 S CARPENTER ST","6913","S","CARPENTER","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=6913%20and%20direction=%27S%27%20and%20street_name=%27CARPENTER%27%20and%20street_type=%27ST%27)",,,,,,"41.76832082429593","-87.65041480042078","POINT (-87.65041480042078 41.76832082429593)"
"5636 S ELIZABETH ST","5636","S","ELIZABETH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=5636%20and%20direction=%27S%27%20and%20street_name=%27ELIZABETH%27%20and%20street_type=%27ST%27)",,,,,,"41.79121768364557","-87.6561611598906","POINT (-87.6561611598906 41.79121768364557)"
"1245 S DESPLAINES ST","1245","S","DESPLAINES","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1245%20and%20direction=%27S%27%20and%20street_name=%27DESPLAINES%27%20and%20street_type=%27ST%27)",,,,,,,,
"1258 W HOOD AVE","1258","W","HOOD","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1258%20and%20direction=%27W%27%20and%20street_name=%27HOOD%27%20and%20street_type=%27AVE%27)",,,,"41.993709249833465","-87.66275876855822","POINT (-87.66275876855822 41.993709249833465)"
"127 N CENTRAL AVE","127","N","CENTRAL","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=127%20and%20direction=%27N%27%20and%20street_name=%27CENTRAL%27%20and%20street_type=%27AVE%27)",,,"41.88307452311925","-87.76480914658643","POINT (-87.76480914658643 41.88307452311925)"
"1524 W FULLERTON AVE","1524","W","FULLERTON","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1524%20and%20direction=%27W%27%20and%20street_name=%27FULLERTON%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1524%20and%20direction=%27W%27%20and%20street_name=%27FULLERTON%27%20and%20street_type=%27AVE%27)","Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1524%20and%20direction=%27W%27%20and%20street_name=%27FULLERTON%27%20and%20street_type=%27AVE%27)",,,"41.925280067940626","-87.66677400880488","POINT (-87.66677400880488 41.925280067940626)"
"1307 S GREENWOOD AVE","1307","S","GREENWOOD","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1307%20and%20direction=%27S%27%20and%20street_name=%27GREENWOOD%27%20and%20street_type=%27AVE%27)",,,,,
"4500 S WOLCOTT AVE","4500","S","WOLCOTT","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=4500%20and%20direction=%27S%27%20and%20street_name=%27WOLCOTT%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=4500%20and%20direction=%27S%27%20and%20street_name=%27WOLCOTT%27%20and%20street_type=%27AVE%27)",,,,"41.812080462113876","-87.67249866103738","POINT (-87.67249866103738 41.812080462113876)"
"13133 S ELLIS AVE","13133","S","ELLIS","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=13133%20and%20direction=%27S%27%20and%20street_name=%27ELLIS%27%20and%20street_type=%27AVE%27)",,,,"41.656659734905894","-87.59712272900181","POINT (-87.59712272900181 41.656659734905894)"
"9603 S BEVERLY AVE","9603","S","BEVERLY","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=9603%20and%20direction=%27S%27%20and%20street_name=%27BEVERLY%27%20and%20street_type=%27AVE%27)",,,,,,,"41.71923862971262","-87.66210692391836","POINT (-87.66210692391836 41.71923862971262)"
"1237 E 46TH ST","1237","E","46TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1237%20and%20direction=%27E%27%20and%20street_name=%2746TH%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1237%20and%20direction=%27E%27%20and%20street_name=%2746TH%27%20and%20street_type=%27ST%27)",,,,"41.810823865289784","-87.59539895355555","POINT (-87.59539895355555 41.810823865289784)"
"2508 N BURLING ST","2508","N","BURLING","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=2508%20and%20direction=%27N%27%20and%20street_name=%27BURLING%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=2508%20and%20direction=%27N%27%20and%20street_name=%27BURLING%27%20and%20street_type=%27ST%27)",,,,"41.92766779181051","-87.64776081791986","POINT (-87.64776081791986 41.92766779181051)"
"1437 N SPRINGFIELD AVE","1437","N","SPRINGFIELD","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1437%20and%20direction=%27N%27%20and%20street_name=%27SPRINGFIELD%27%20and%20street_type=%27AVE%27)",,,,,,"41.907396806915685","-87.72386538582134","POINT (-87.72386538582134 41.907396806915685)"
"1447 S DEARBORN ST","1447","S","DEARBORN","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1447%20and%20direction=%27S%27%20and%20street_name=%27DEARBORN%27%20and%20street_type=%27ST%27)",,,,
"3700 S WOOD ST","3700","S","WOOD","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=3700%20and%20direction=%27S%27%20and%20street_name=%27WOOD%27%20and%20street_type=%27ST%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=3700%20and%20direction=%27S%27%20and%20street_name=%27WOOD%27%20and%20street_type=%27ST%27)",,,,"41.82670274089704","-87.67045022080205","POINT (-87.67045022080205 41.82670274089704)"
"1455 N MAPLEWOOD AVE","1455","N","MAPLEWOOD","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1455%20and%20direction=%27N%27%20and%20street_name=%27MAPLEWOOD%27%20and%20street_type=%27AVE%27)",,,"41.90825205927639","-87.6907070685957","POINT (-87.6907070685957 41.90825205927639)"
"1467 W CUYLER AVE","1467","W","CUYLER","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1467%20and%20direction=%27W%27%20and%20street_name=%27CUYLER%27%20and%20street_type=%27AVE%27)",,"41.95513028715407","-87.66680906612457","POINT (-87.66680906612457 41.95513028715407)"
"9203 S COMMERCIAL AVE","9203","S","COMMERCIAL","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=9203%20and%20direction=%27S%27%20and%20street_name=%27COMMERCIAL%27%20and%20street_type=%27AVE%27)",,,"41.72811535472383","-87.55106573627103","POINT (-87.55106573627103 41.72811535472383)"
"62 E 102ND ST","62","E","102ND","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=62%20and%20direction=%27E%27%20and%20street_name=%27102ND%27%20and%20street_type=%27ST%27)",,,,,,"41.70913066113635","-87.62124995353658","POINT (-87.62124995353658 41.70913066113635)"
"1443 N DEARBORN ST","1443","N","DEARBORN","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1443%20and%20direction=%27N%27%20and%20street_name=%27DEARBORN%27%20and%20street_type=%27ST%27)",,,"41.90904800603102","-87.62999451372617","POINT (-87.62999451372617 41.90904800603102)"
"1532 S LYNN WHITE  DR","1532","S","LYNN WHITE ","DR",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1532%20and%20direction=%27S%27%20and%20street_name=%27LYNN%20WHITE%20%27%20and%20street_type=%27DR%27)",,,"41.86190893966117","-87.60988712402586","POINT (-87.60988712402586 41.86190893966117)"
"3141 N OCONTO AVE","3141","N","OCONTO","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=3141%20and%20direction=%27N%27%20and%20street_name=%27OCONTO%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=3141%20and%20direction=%27N%27%20and%20street_name=%27OCONTO%27%20and%20street_type=%27AVE%27)",,,,"41.93744243150949","-87.80780236301798","POINT (-87.80780236301798 41.93744243150949)"
