"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13448778","JH248978","2024-05-02T03:45:00.000","009XX N MICHIGAN AVE","0810","THEFT","OVER $500","HOTEL / MOTEL","false","false","1833","018","2","8","06","1177322","1906785","2024","2024-05-10T15:41:51.000","41.899552895","-87.624137033","
,  
(41.899552895, -87.624137033)"
"13448925","JH248917","2024-05-02T03:45:00.000","009XX N Michigan Ave","0890","THEFT","FROM BUILDING","HOTEL / MOTEL","false","false","1833","018","2","8","06","1177322","1906785","2024","2024-05-10T15:41:51.000","41.899552895","-87.624137033","
,  
(41.899552895, -87.624137033)"
"13451180","JH252029","2024-05-02T03:30:00.000","076XX W RASCHER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1613","016","41","10","14","1124426","1935287","2024","2024-05-10T15:41:51.000","41.978801531","-87.817797176","
,  
(41.978801531, -87.817797176)"
"13447396","JH247163","2024-05-02T03:30:00.000","006XX W LAKE ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1214","012","34","28","05","1171657","1901689","2024","2024-05-10T15:41:51.000","41.885695778","-87.645094501","
,  
(41.885695778, -87.645094501)"
"13447246","JH247229","2024-05-02T03:27:00.000","073XX S RACINE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","GROCERY FOOD STORE","false","false","0733","007","17","68","14","1169599","1855906","2024","2024-05-10T15:41:51.000","41.760107711","-87.653981184","
,  
(41.760107711, -87.653981184)"
"13447060","JH246962","2024-05-02T03:21:00.000","030XX S ASHLAND AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","SIDEWALK","false","false","0913","009","12","31","14","1166157","1884591","2024","2024-05-10T15:41:51.000","41.838896637","-87.66577972","
,  
(41.838896637, -87.66577972)"
"13447234","JH247200","2024-05-02T03:20:00.000","012XX W PRATT BLVD","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","2432","024","49","1","06","1166585","1945315","2024","2024-05-10T15:41:51.000","42.005517654","-87.662465929","
,  
(42.005517654, -87.662465929)"
"13447028","JH246961","2024-05-02T03:16:00.000","085XX S DAMEN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","0614","006","18","71","14","1164508","1848055","2024","2024-05-10T15:41:51.000","41.738672236","-87.672860681","
,  
(41.738672236, -87.672860681)"
"13447005","JH246950","2024-05-02T03:13:00.000","038XX S COTTAGE GROVE AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","true","0212","002","4","36","26","1182008","1879888","2024","2024-05-10T15:41:51.000","41.8256385","-87.607760563","
,  
(41.8256385, -87.607760563)"
"13447017","JH246946","2024-05-02T03:05:00.000","013XX W JACKSON BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT","false","true","1231","012","27","28","08B","1167490","1898755","2024","2024-05-10T15:41:51.000","41.877735349","-87.660480953","
,  
(41.877735349, -87.660480953)"
"13447068","JH246958","2024-05-02T03:00:00.000","005XX N HOMAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1121","011","27","23","08B","1153617","1903416","2024","2024-05-10T15:41:51.000","41.890812756","-87.711295172","
,  
(41.890812756, -87.711295172)"
"13448148","JH248238","2024-05-02T02:40:00.000","021XX S ASHLAND AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1234","012","25","31","08B","1166050","1889684","2024","2024-05-10T15:41:51.000","41.852874598","-87.666027142","
,  
(41.852874598, -87.666027142)"
"13446993","JH246942","2024-05-02T02:40:00.000","025XX E 96TH ST","141B","WEAPONS VIOLATION","UNLAWFUL USE - OTHER FIREARM","RESIDENCE","false","false","0431","004","7","51","15","1194879","1841619","2024","2024-05-10T15:41:51.000","41.720317792","-87.56180048","
,  
(41.720317792, -87.56180048)"
"13447014","JH246940","2024-05-02T02:33:00.000","049XX W SCHOOL ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","true","false","1634","016","31","15","26","1142783","1921485","2024","2024-05-10T15:41:51.000","41.940604647","-87.750632547","
,  
(41.940604647, -87.750632547)"
"13448054","JH247801","2024-05-02T02:31:00.000","100XX S STATE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","true","0511","005","9","49","14","1178033","1838195","2024","2024-05-10T15:41:51.000","41.711319601","-87.623605905","
,  
(41.711319601, -87.623605905)"
"13447929","JH247129","2024-05-02T02:30:00.000","042XX N HAMLIN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1723","017","39","16","14","1150301","1927832","2024","2024-05-10T15:41:51.000","41.957877744","-87.722834852","
,  
(41.957877744, -87.722834852)"
"13448143","JH246939","2024-05-02T02:30:00.000","0000X E 8TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","4","32","14","1176533","1896669","2024","2024-05-10T15:41:51.000","41.871811902","-87.627340674","
,  
(41.871811902, -87.627340674)"
"13447044","JH246953","2024-05-02T02:30:00.000","001XX E 75TH ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0323","003","6","69","08B","1178620","1855321","2024","2024-05-10T15:41:51.000","41.758302155","-87.62093704","
,  
(41.758302155, -87.62093704)"
"13447008","JH246938","2024-05-02T02:30:00.000","062XX N KEDVALE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1711","017","39","12","14","1147569","1941155","2024","2024-05-10T15:41:51.000","41.99448994","-87.732535188","
,  
(41.99448994, -87.732535188)"
"13447013","JH246937","2024-05-02T02:29:00.000","052XX W MADISON ST","0820","THEFT","$500 AND UNDER","STREET","false","true","1522","015","29","25","06","1141642","1899526","2024","2024-05-10T15:41:51.000","41.880367915","-87.755370011","
,  
(41.880367915, -87.755370011)"
"13448202","JH247400","2024-05-02T02:20:00.000","002XX N PEORIA ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1214","012","27","28","05","1170370","1901766","2024","2024-05-10T15:41:51.000","41.885935298","-87.649818339","
,  
(41.885935298, -87.649818339)"
"13447069","JH246935","2024-05-02T02:17:00.000","121XX S NORMAL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","0523","005","21","53","04B","1175157","1824413","2024","2024-05-10T15:41:51.000","41.673564278","-87.634547909","
,  
(41.673564278, -87.634547909)"
"13447260","JH247047","2024-05-02T02:13:00.000","029XX W SUNNYSIDE AVE","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","1724","017","33","14","08B","1155985","1929760","2024","2024-05-10T15:41:51.000","41.963055273","-87.70188619","
,  
(41.963055273, -87.70188619)"
"13447031","JH246951","2024-05-02T02:12:00.000","064XX S STONY ISLAND AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0314","003","5","42","08B","1187984","1862596","2024","2024-05-10T15:41:51.000","41.778047465","-87.586387726","
,  
(41.778047465, -87.586387726)"
"13446994","JH246932","2024-05-02T02:10:00.000","012XX N CLYBOURN AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1821","018","27","8","06","1172799","1908580","2024","2024-05-10T15:41:51.000","41.904579871","-87.640696598","
,  
(41.904579871, -87.640696598)"
"13447293","JH247213","2024-05-02T02:02:00.000","047XX N LINCOLN AVE","0610","BURGLARY","FORCIBLE ENTRY","DRUG STORE","false","false","1911","019","47","4","05","1159677","1931639","2024","2024-05-10T15:41:51.000","41.968135882","-87.688259999","
,  
(41.968135882, -87.688259999)"
"13446975","JH246930","2024-05-02T02:00:00.000","112XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0531","005","9","49","08B","1180908","1830617","2024","2024-05-10T15:41:51.000","41.690459038","-87.613309074","
,  
(41.690459038, -87.613309074)"
"13450416","JH251090","2024-05-02T01:57:00.000","108XX S CENTRAL PARK AVE","0810","THEFT","OVER $500","DRIVEWAY - RESIDENTIAL","false","false","2211","022","19","74","06","1154278","1832473","2024","2024-05-10T15:41:51.000","41.696121735","-87.710754448","
,  
(41.696121735, -87.710754448)"
"13447026","JH246921","2024-05-02T01:45:00.000","084XX S PARNELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0622","006","21","71","08B","1174103","1848819","2024","2024-05-10T15:41:51.000","41.740561303","-87.637684017","
,  
(41.740561303, -87.637684017)"
"13447365","JH247055","2024-05-02T01:45:00.000","062XX S MICHIGAN AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true","0311","003","20","40","04A","1178202","1863566","2024","2024-05-10T15:41:51.000","41.780936807","-87.622219126","
,  
(41.780936807, -87.622219126)"
"13447880","JH247980","2024-05-02T01:40:00.000","026XX N ELSTON AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","DEPARTMENT STORE","false","false","1432","014","32","22","26","1160867","1917657","2024","2024-05-10T15:41:51.000","41.929743818","-87.684273777","
,  
(41.929743818, -87.684273777)"
"13447090","JH246924","2024-05-02T01:35:00.000","070XX S CARPENTER ST","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","false","true","0733","007","16","68","04A","1170531","1858092","2024","2024-05-10T15:41:51.000","41.766086124","-87.650501797","
,  
(41.766086124, -87.650501797)"
"13454371","JH246920","2024-05-02T01:31:00.000","001XX E 51ST ST","0320","ROBBERY","STRONG ARM - NO WEAPON","GAS STATION","false","false","0231","002","3","40","03","1178181","1871245","2024","2024-05-10T15:41:51.000","41.8020092","-87.622063199","
,  
(41.8020092, -87.622063199)"
"13447024","JH246919","2024-05-02T01:30:00.000","067XX S DORCHESTER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - PORCH / HALLWAY","true","true","0321","003","5","43","14","1186706","1860426","2024","2024-05-10T15:41:51.000","41.772123166","-87.591141506","
,  
(41.772123166, -87.591141506)"
"13448214","JH246927","2024-05-02T01:30:00.000","004XX E PERSHING RD","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE - COMMERCIAL","false","false","0214","002","3","38","14","1179996","1879223","2024","2024-05-10T15:41:51.000","41.82386008","-87.615162409","
,  
(41.82386008, -87.615162409)"
"13447016","JH246922","2024-05-02T01:29:00.000","047XX S SHIELDS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0935","009","20","37","14","1174755","1873502","2024","2024-05-10T15:41:51.000","41.808279737","-87.634560347","
,  
(41.808279737, -87.634560347)"
"13446999","JH246914","2024-05-02T01:19:00.000","050XX S BLACKSTONE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0222","002","4","39","08A","1186773","1871949","2024","2024-05-10T15:41:51.000","41.803741602","-87.590530977","
,  
(41.803741602, -87.590530977)"
"13447804","JH247935","2024-05-02T01:15:00.000","004XX E LOWER WACKER DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0114","001","42","32","07","1179750","1902461","2024","2024-05-10T15:41:51.000","41.887632228","-87.615352022","
,  
(41.887632228, -87.615352022)"
"13447006","JH246906","2024-05-02T01:10:00.000","106XX S YATES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0434","004","10","51","08B","1194343","1834961","2024","2024-05-10T15:41:51.000","41.702060747","-87.563981565","
,  
(41.702060747, -87.563981565)"
"13446952","JH246891","2024-05-02T01:07:00.000","077XX S CARPENTER ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","ALLEY","false","false","0612","006","17","71","15","1170653","1853580","2024","2024-05-10T15:41:51.000","41.75370196","-87.650185959","
,  
(41.75370196, -87.650185959)"
"13447022","JH246895","2024-05-02T01:05:00.000","006XX N DRAKE AVE","1020","ARSON","BY FIRE","ABANDONED BUILDING","false","false","1121","011","27","23","09","1152602","1904054","2024","2024-05-10T15:41:51.000","41.892583623","-87.715005891","
,  
(41.892583623, -87.715005891)"
"13447042","JH246926","2024-05-02T01:00:00.000","031XX W HARRISON ST","0554","ASSAULT","AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY","POLICE FACILITY / VEHICLE PARKING LOT","true","false","1134","011","24","27","08A","1155457","1897193","2024","2024-05-10T15:41:51.000","41.873699424","-87.704705156","
,  
(41.873699424, -87.704705156)"
"13447172","JH247034","2024-05-02T01:00:00.000","018XX S KARLOV AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1012","010","24","29","08B","1149357","1890630","2024","2024-05-10T15:41:51.000","41.855810178","-87.72727167","
,  
(41.855810178, -87.72727167)"
"13448953","JH249288","2024-05-02T01:00:00.000","014XX S BLUE ISLAND AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300",,"false","false","1233","012","25","28","11","1168333","1893062","2024","2024-05-10T15:41:51.000","41.862095128","-87.657550249","
,  
(41.862095128, -87.657550249)"
"13448251","JH248363","2024-05-02T01:00:00.000","077XX S HALSTED ST","0810","THEFT","OVER $500","CTA BUS STOP","false","false","0621","006","17","71","06","1172306","1853636","2024","2024-05-10T15:41:51.000","41.753819454","-87.644126664","
,  
(41.753819454, -87.644126664)"
"13446977","JH246902","2024-05-02T01:00:00.000","003XX W ELM ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","PARK PROPERTY","false","false","1823","018","27","8","02","1173388","1907947","2024","2024-05-10T15:41:51.000","41.902829815","-87.638551885","
,  
(41.902829815, -87.638551885)"
"13448788","JH249274","2024-05-02T01:00:00.000","092XX S LOOMIS ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","2222","022","21","73","14","1168617","1843567","2024","2024-05-10T15:41:51.000","41.726268989","-87.657935164","
,  
(41.726268989, -87.657935164)"
"13447058","JH246890","2024-05-02T00:59:00.000","002XX W PERSHING RD","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","0925","009","3","37","04A","1175198","1879100","2024","2024-05-10T15:41:51.000","41.823631263","-87.632768147","
,  
(41.823631263, -87.632768147)"
"13447498","JH247539","2024-05-02T00:55:00.000","003XX N LOTUS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1523","015","37","25","14","1139891","1901636","2024","2024-05-10T15:41:51.000","41.886190203","-87.76174799","
,  
(41.886190203, -87.76174799)"
"13447007","JH246892","2024-05-02T00:53:00.000","040XX W 49TH ST","0560","ASSAULT","SIMPLE","STREET","false","true","0815","008","14","57","08A","1150440","1871831","2024","2024-05-10T15:41:51.000","41.804202156","-87.723786093","
,  
(41.804202156, -87.723786093)"
"13446990","JH246911","2024-05-02T00:52:00.000","032XX W WARREN BLVD","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","1123","011","28","27","15","1154764","1900163","2024","2024-05-10T15:41:51.000","41.881863308","-87.707169973","
,  
(41.881863308, -87.707169973)"
"13446960","JH246889","2024-05-02T00:50:00.000","0000X W 103RD PL","0460","BATTERY","SIMPLE","RESIDENCE","false","true","0512","005","9","49","08B","1177713","1836339","2024","2024-05-10T15:41:51.000","41.706233713","-87.624833739","
,  
(41.706233713, -87.624833739)"
"13447000","JH246900","2024-05-02T00:49:00.000","015XX N LECLAIRE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","2533","025","37","25","08B","1142092","1909741","2024","2024-05-10T15:41:51.000","41.908390755","-87.753464136","
,  
(41.908390755, -87.753464136)"
"13447056","JH246918","2024-05-02T00:46:00.000","101XX S INDIANA AVE","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","RESIDENCE - PORCH / HALLWAY","true","false","0511","005","9","49","04B","1179374","1837745","2024","2024-05-10T15:41:51.000","41.710054304","-87.618708556","
,  
(41.710054304, -87.618708556)"
"13446987","JH246896","2024-05-02T00:40:00.000","023XX N SPRINGFIELD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2525","025","35","22","08B","1149994","1915253","2024","2024-05-10T15:41:51.000","41.923365941","-87.72429206","
,  
(41.923365941, -87.72429206)"
"13447045","JH246916","2024-05-02T00:40:00.000","029XX E 78TH ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","0421","004","7","43","08B","1197390","1854249","2024","2024-05-10T15:41:51.000","41.754913387","-87.552183634","
,  
(41.754913387, -87.552183634)"
"13446992","JH246883","2024-05-02T00:40:00.000","025XX N FAIRFIELD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","1431","014","1","22","03","1157600","1916969","2024","2024-05-10T15:41:51.000","41.927923133","-87.696297916","
,  
(41.927923133, -87.696297916)"
"13447128","JH246875","2024-05-02T00:37:00.000","015XX S KOLIN AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","false","false","1012","010","24","29","04B","1147636","1892140","2024","2024-05-10T15:41:51.000","41.859986969","-87.733549927","
,  
(41.859986969, -87.733549927)"
"13447009","JH246941","2024-05-02T00:30:00.000","024XX W 70TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0832","008","16","66","08B","1161417","1858175","2024","2024-05-10T15:41:51.000","41.766507577","-87.683905652","
,  
(41.766507577, -87.683905652)"
"13450746","JH251506","2024-05-02T00:30:00.000","057XX S LAKE SHORE DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0331","003","5","41","07","1189729","1867390","2024","2024-05-10T15:41:51.000","41.791160785","-87.579836586","
,  
(41.791160785, -87.579836586)"
"13447124","JH247029","2024-05-02T00:30:00.000","051XX W DRUMMOND PL","0810","THEFT","OVER $500","STREET","false","false","2521","025","31","19","06","1141618","1917139","2024","2024-05-10T15:41:51.000","41.928700441","-87.755022135","
,  
(41.928700441, -87.755022135)"
"13447002","JH246901","2024-05-02T00:28:00.000","0000X W HUBBARD ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1831","018","42","8","15","1175661","1903301","2024","2024-05-10T15:41:51.000","41.890030134","-87.630342658","
,  
(41.890030134, -87.630342658)"
