"zip_code","week_number","week_start","week_end","cases_weekly","cases_cumulative","case_rate_weekly","case_rate_cumulative","tests_weekly","tests_cumulative","test_rate_weekly","test_rate_cumulative","percent_tested_positive_weekly","percent_tested_positive_cumulative","deaths_weekly","deaths_cumulative","death_rate_weekly","death_rate_cumulative","population","row_id","zip_code_location"
"60620","46","2022-11-13T00:00:00.000","2022-11-19T00:00:00.000","65","15103","95.5","22179","2276","336427","3342.3","494048.1","0.033","0.05","0","288","0","422.9","68096","60620-2022-46","POINT (-87.651656 41.740873)"
"60620","47","2022-11-20T00:00:00.000","2022-11-26T00:00:00.000","56","15159","82.2","22261.2","966","337393","1418.6","495466.7","0.063","0.05","2","290","2.9","425.9","68096","60620-2022-47","POINT (-87.651656 41.740873)"
"60620","49","2022-12-04T00:00:00.000","2022-12-10T00:00:00.000","115","15383","168.9","22590.2","2196","341864","3224.9","502032.4","0.058","0.05","0","291","0","427.3","68096","60620-2022-49","POINT (-87.651656 41.740873)"
"60620","5","2022-01-30T00:00:00.000","2022-02-05T00:00:00.000","69","11862","101.3","17419.5","4858","212298","7134","311762.8","0.019","0.062","5","275","7.3","403.8","68096","60620-2022-5","POINT (-87.651656 41.740873)"
"60620","50","2022-12-11T00:00:00.000","2022-12-17T00:00:00.000","132","15515","193.8","22784","2044","343908","3001.6","505034.1","0.07","0.051","1","292","1.5","428.8","68096","60620-2022-50","POINT (-87.651656 41.740873)"
"60620","51","2022-12-18T00:00:00.000","2022-12-24T00:00:00.000","94","15609","138","22922.1","1584","345492","2326.1","507360.2","0.066","0.051","0","292","0","428.8","68096","60620-2022-51","POINT (-87.651656 41.740873)"
"60620","52","2022-12-25T00:00:00.000","2022-12-31T00:00:00.000","76","15685","111.6","23033.7","653","346145","958.9","508319.1","0.113","0.051","0","292","0","428.8","68096","60620-2022-52","POINT (-87.651656 41.740873)"
"60620","6","2022-02-06T00:00:00.000","2022-02-12T00:00:00.000","62","11924","91","17510.6","5774","218072","8479.2","320242","0.012","0.061","1","276","1.5","405.3","68096","60620-2022-6","POINT (-87.651656 41.740873)"
"60620","8","2022-02-20T00:00:00.000","2022-02-26T00:00:00.000","24","11968","35.2","17575.2","5010","228508","7357.3","335567.4","0.005","0.058","1","279","1.5","409.7","68096","60620-2022-8","POINT (-87.651656 41.740873)"
"60612","5","2022-01-30T00:00:00.000","2022-02-05T00:00:00.000","35","7481","102","21803.5","2815","159967","8204.4","466226.6","0.017","0.055","1","99","2.9","288.5","34311","60612-2022-5","POINT (-87.687011 41.88004)"
"60612","50","2022-12-11T00:00:00.000","2022-12-17T00:00:00.000","56","9985","163.2","29101.5","1242","231012","3619.8","673288.4","0.052","0.051","0","107","0","311.9","34311","60612-2022-50","POINT (-87.687011 41.88004)"
"60612","51","2022-12-18T00:00:00.000","2022-12-24T00:00:00.000","53","10038","154.5","29255.9","806","231818","2349.1","675637.6","0.061","0.051","0","107","0","311.9","34311","60612-2022-51","POINT (-87.687011 41.88004)"
"60612","52","2022-12-25T00:00:00.000","2022-12-31T00:00:00.000","36","10074","104.9","29360.8","340","232158","990.9","676628.5","0.097","0.051","2","109","5.8","317.7","34311","60612-2022-52","POINT (-87.687011 41.88004)"
"60612","9","2022-02-27T00:00:00.000","2022-03-05T00:00:00.000","7","7561","20.4","22036.7","2467","170443","7190.1","496759.1","0.004","0.052","1","100","2.9","291.5","34311","60612-2022-9","POINT (-87.687011 41.88004)"
"60620","10","2023-03-05T00:00:00.000","2023-03-11T00:00:00.000","82","16348","120.4","24007.3","2640","367683","3876.9","539948","0.031","0.05","0","295","0","433.2","68096","60620-2023-10","POINT (-87.651656 41.740873)"
"60620","11","2023-03-12T00:00:00.000","2023-03-18T00:00:00.000","54","16402","79.3","24086.6","2564","370247","3765.3","543713.3","0.027","0.05","0","295","0","433.2","68096","60620-2023-11","POINT (-87.651656 41.740873)"
"60612","10","2023-03-05T00:00:00.000","2023-03-11T00:00:00.000","44","10423","128.2","30378","948","240837","2763","701923.6","0.061","0.051","0","109","0","317.7","34311","60612-2023-10","POINT (-87.687011 41.88004)"
"60612","11","2023-03-12T00:00:00.000","2023-03-18T00:00:00.000","19","10442","55.4","30433.4","967","241804","2818.3","704741.9","0.033","0.051","0","109","0","317.7","34311","60612-2023-11","POINT (-87.687011 41.88004)"
"60612","12","2023-03-19T00:00:00.000","2023-03-25T00:00:00.000","26","10468","75.8","30509.2","945","242749","2754.2","707496.1","0.033","0.051","0","109","0","317.7","34311","60612-2023-12","POINT (-87.687011 41.88004)"
"60612","13","2023-03-26T00:00:00.000","2023-04-01T00:00:00.000","29","10497","84.5","30593.7","976","243725","2844.6","710340.7","0.03","0.051","0","109","0","317.7","34311","60612-2023-13","POINT (-87.687011 41.88004)"
"60612","14","2023-04-02T00:00:00.000","2023-04-08T00:00:00.000","18","10515","52.5","30646.1","457","244182","1331.9","711672.6","0.048","0.051","0","109","0","317.7","34311","60612-2023-14","POINT (-87.687011 41.88004)"
"60607","41","2023-10-08T00:00:00.000","2023-10-14T00:00:00.000","17","9374","57.4","31678.6","131","194614","442.7","657679.7","0.153","0.053","1","19","3.4","64.2","29591","60607-2023-41","POINT (-87.652727 41.876104)"
"60609","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","31","17546","50.4","28532.4","205","346119","333.4","562840.9","0.137","0.058","0","233","0","378.9","61495","60609-2023-35","POINT (-87.653382 41.812017)"
"60609","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","26","17678","42.3","28747.1","228","347616","370.8","565275.2","0.118","0.058","0","233","0","378.9","61495","60609-2023-42","POINT (-87.653382 41.812017)"
"60609","45","2023-11-05T00:00:00.000","2023-11-11T00:00:00.000","27","17743","43.9","28852.8","284","348326","461.8","566429.8","0.095","0.058","0","233","0","378.9","61495","60609-2023-45","POINT (-87.653382 41.812017)"
"60609","46","2023-11-12T00:00:00.000","2023-11-18T00:00:00.000","28","17771","45.5","28898.3","254","348580","413","566842.8","0.098","0.058","0","233","0","378.9","61495","60609-2023-46","POINT (-87.653382 41.812017)"
"60609","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","20","17791","32.5","28930.8","145","348725","235.8","567078.6","0.124","0.058","0","233","0","378.9","61495","60609-2023-47","POINT (-87.653382 41.812017)"
"60612","15","2023-04-09T00:00:00.000","2023-04-15T00:00:00.000","17","10532","49.5","30695.7","885","245067","2579.3","714252","0.023","0.051","0","109","0","317.7","34311","60612-2023-15","POINT (-87.687011 41.88004)"
"60612","16","2023-04-16T00:00:00.000","2023-04-22T00:00:00.000","12","10544","35","30730.7","894","245961","2605.6","716857.6","0.013","0.051","0","109","0","317.7","34311","60612-2023-16","POINT (-87.687011 41.88004)"
"60612","17","2023-04-23T00:00:00.000","2023-04-29T00:00:00.000","21","10565","61.2","30791.9","822","246783","2395.7","719253.3","0.024","0.051","0","109","0","317.7","34311","60612-2023-17","POINT (-87.687011 41.88004)"
"60609","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","44","18002","71.6","29273.9","226","350059","367.5","569247.9","0.164","0.059","0","233","0","378.9","61495","60609-2023-52","POINT (-87.653382 41.812017)"
"60613","13","2020-03-22T00:00:00.000","2020-03-28T00:00:00.000","34","64","67.8","127.7","118","212","235.5","423","0.229","0.208","0","0","0","0","50113","60613-2020-13","POINT (-87.661343 41.953742)"
"60613","15","2020-04-05T00:00:00.000","2020-04-11T00:00:00.000","32","146","63.9","291.3","126","469","251.4","935.9","0.19","0.235","4","5","8","10","50113","60613-2020-15","POINT (-87.661343 41.953742)"
"60613","16","2020-04-12T00:00:00.000","2020-04-18T00:00:00.000","37","183","73.8","365.2","164","633","327.3","1263.1","0.165","0.216","2","7","4","14","50113","60613-2020-16","POINT (-87.661343 41.953742)"
"60613","19","2020-05-03T00:00:00.000","2020-05-09T00:00:00.000","33","319","65.9","636.6","259","1386","516.8","2765.7","0.108","0.18","8","19","16","37.9","50113","60613-2020-19","POINT (-87.661343 41.953742)"
"60613","20","2020-05-10T00:00:00.000","2020-05-16T00:00:00.000","15","334","29.9","666.5","298","1684","594.7","3360.4","0.077","0.162","3","22","6","43.9","50113","60613-2020-20","POINT (-87.661343 41.953742)"
"60613","31","2020-07-26T00:00:00.000","2020-08-01T00:00:00.000","27","562","53.9","1121.5","1169","10238","2332.7","20429.8","0.023","0.053","0","30","0","59.9","50113","60613-2020-31","POINT (-87.661343 41.953742)"
"60613","32","2020-08-02T00:00:00.000","2020-08-08T00:00:00.000","31","593","61.9","1183.3","1007","11245","2009.5","22439.3","0.034","0.051","0","30","0","59.9","50113","60613-2020-32","POINT (-87.661343 41.953742)"
"60613","34","2020-08-16T00:00:00.000","2020-08-22T00:00:00.000","31","644","61.9","1285.1","1146","13457","2286.8","26853.3","0.03","0.047","0","30","0","59.9","50113","60613-2020-34","POINT (-87.661343 41.953742)"
"60613","35","2020-08-23T00:00:00.000","2020-08-29T00:00:00.000","29","673","57.9","1343","1052","14509","2099.3","28952.6","0.025","0.045","0","30","0","59.9","50113","60613-2020-35","POINT (-87.661343 41.953742)"
"60613","40","2020-09-27T00:00:00.000","2020-10-03T00:00:00.000","56","872","111.7","1740.1","1580","20649","3152.9","41204.9","0.03","0.04","0","30","0","59.9","50113","60613-2020-40","POINT (-87.661343 41.953742)"
"60613","41","2020-10-04T00:00:00.000","2020-10-10T00:00:00.000","64","936","127.7","1867.8","1939","22588","3869.3","45074.1","0.029","0.039","2","32","4","63.9","50113","60613-2020-41","POINT (-87.661343 41.953742)"
"60613","50","2020-12-06T00:00:00.000","2020-12-12T00:00:00.000","138","2413","275.4","4815.1","2511","45153","5010.7","90102.4","0.068","0.055","1","36","2","71.8","50113","60613-2020-50","POINT (-87.661343 41.953742)"
"60620","5","2023-01-29T00:00:00.000","2023-02-04T00:00:00.000","76","16016","111.6","23519.7","2136","355189","3136.7","521600.4","0.038","0.05","0","293","0","430.3","68096","60620-2023-5","POINT (-87.651656 41.740873)"
"60620","6","2023-02-05T00:00:00.000","2023-02-11T00:00:00.000","52","16068","76.4","23596.1","2436","357625","3577.3","525177.7","0.026","0.05","0","293","0","430.3","68096","60620-2023-6","POINT (-87.651656 41.740873)"
"60620","3","2024-01-14T00:00:00.000","2024-01-20T00:00:00.000","19","17639","27.9","25903.1","0","0","0","0","0","0","0","303","0","445","68096","60620-2024-3","POINT (-87.651656 41.740873)"
"60620","4","2024-01-21T00:00:00.000","2024-01-27T00:00:00.000","29","17668","42.6","25945.7","0","0","0","0","0","0","0","303","0","445","68096","60620-2024-4","POINT (-87.651656 41.740873)"
"60620","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","29","17697","42.6","25988.3","0","0","0","0","0","0","1","304","1.5","446.4","68096","60620-2024-5","POINT (-87.651656 41.740873)"
"60613","51","2020-12-13T00:00:00.000","2020-12-19T00:00:00.000","108","2521","215.5","5030.6","2935","48088","5856.8","95959.1","0.041","0.054","1","37","2","73.8","50113","60613-2020-51","POINT (-87.661343 41.953742)"
"60613","1","2021-01-03T00:00:00.000","2021-01-09T00:00:00.000","145","2876","289.3","5739","2651","55341","5290","110432.4","0.06","0.054","0","39","0","77.8","50113","60613-2021-1","POINT (-87.661343 41.953742)"
"60610","23","2023-06-04T00:00:00.000","2023-06-10T00:00:00.000","10","11321","25.6","29014.1","218","228917","558.7","586680.8","0.037","0.054","0","59","0","151.2","39019","60610-2023-23","POINT (-87.63581 41.90455)"
"60610","24","2023-06-11T00:00:00.000","2023-06-17T00:00:00.000","6","11327","15.4","29029.4","250","229167","640.7","587321.6","0.024","0.054","0","59","0","151.2","39019","60610-2023-24","POINT (-87.63581 41.90455)"
"60610","25","2023-06-18T00:00:00.000","2023-06-24T00:00:00.000","13","11340","33.3","29062.8","272","229439","697.1","588018.7","0.044","0.054","0","59","0","151.2","39019","60610-2023-25","POINT (-87.63581 41.90455)"
"60610","30","2023-07-23T00:00:00.000","2023-07-29T00:00:00.000","14","11381","35.9","29167.8","82","230205","210.2","589981.8","0.159","0.054","0","59","0","151.2","39019","60610-2023-30","POINT (-87.63581 41.90455)"
"60610","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","15","11396","38.4","29206.3","76","230281","194.8","590176.6","0.211","0.054","0","59","0","151.2","39019","60610-2023-31","POINT (-87.63581 41.90455)"
"60613","2","2021-01-10T00:00:00.000","2021-01-16T00:00:00.000","74","2950","147.7","5886.7","2320","57661","4629.5","115062","0.04","0.054","0","39","0","77.8","50113","60613-2021-2","POINT (-87.661343 41.953742)"
"60610","32","2023-08-06T00:00:00.000","2023-08-12T00:00:00.000","12","11408","30.8","29237","86","230367","220.4","590397","0.14","0.054","0","59","0","151.2","39019","60610-2023-32","POINT (-87.63581 41.90455)"
"60610","36","2023-09-03T00:00:00.000","2023-09-09T00:00:00.000","27","11503","69.2","29480.5","122","230847","312.7","591627.2","0.205","0.054","0","59","0","151.2","39019","60610-2023-36","POINT (-87.63581 41.90455)"
"60610","37","2023-09-10T00:00:00.000","2023-09-16T00:00:00.000","29","11532","74.3","29554.8","135","230982","346","591973.1","0.185","0.054","0","59","0","151.2","39019","60610-2023-37","POINT (-87.63581 41.90455)"
"60610","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","33","11565","84.6","29639.4","138","231120","353.7","592326.8","0.174","0.054","0","59","0","151.2","39019","60610-2023-38","POINT (-87.63581 41.90455)"
"60610","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","25","11590","64.1","29703.5","140","231260","358.8","592685.6","0.179","0.054","1","60","2.6","153.8","39019","60610-2023-39","POINT (-87.63581 41.90455)"
"60610","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","13","11603","33.3","29736.8","97","231357","248.6","592934.2","0.082","0.054","2","62","5.1","158.9","39019","60610-2023-40","POINT (-87.63581 41.90455)"
"60610","41","2023-10-08T00:00:00.000","2023-10-14T00:00:00.000","19","11622","48.7","29785.5","120","231477","307.5","593241.8","0.183","0.054","0","62","0","158.9","39019","60610-2023-41","POINT (-87.63581 41.90455)"
"60610","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","20","11642","51.3","29836.7","135","231612","346","593587.7","0.163","0.055","0","62","0","158.9","39019","60610-2023-42","POINT (-87.63581 41.90455)"
"60610","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","18","11729","46.1","30059.7","108","232251","276.8","595225.4","0.167","0.055","0","62","0","158.9","39019","60610-2023-47","POINT (-87.63581 41.90455)"
"60610","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","39","11817","100","30285.2","205","232804","525.4","596642.7","0.185","0.055","0","63","0","161.5","39019","60610-2023-50","POINT (-87.63581 41.90455)"
"60610","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","49","11866","125.6","30410.8","141","232945","361.4","597004","0.255","0.055","0","63","0","161.5","39019","60610-2023-51","POINT (-87.63581 41.90455)"
"60610","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","28","11894","71.8","30482.6","139","233084","356.2","597360.3","0.187","0.055","0","63","0","161.5","39019","60610-2023-52","POINT (-87.63581 41.90455)"
"60612","18","2023-04-30T00:00:00.000","2023-05-06T00:00:00.000","12","10577","35","30826.8","824","247607","2401.6","721654.9","0.01","0.05","0","109","0","317.7","34311","60612-2023-18","POINT (-87.687011 41.88004)"
"60612","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","16","10725","46.6","31258.2","239","252378","696.6","735560","0.075","0.05","0","109","0","317.7","34311","60612-2023-34","POINT (-87.687011 41.88004)"
"60612","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","20","10745","58.3","31316.5","229","252607","667.4","736227.4","0.092","0.05","0","109","0","317.7","34311","60612-2023-35","POINT (-87.687011 41.88004)"
"60612","36","2023-09-03T00:00:00.000","2023-09-09T00:00:00.000","28","10773","81.6","31398.1","288","252895","839.4","737066.8","0.101","0.05","0","109","0","317.7","34311","60612-2023-36","POINT (-87.687011 41.88004)"
"60612","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","15","10800","43.7","31476.8","246","253391","717","738512.4","0.081","0.05","0","109","0","317.7","34311","60612-2023-38","POINT (-87.687011 41.88004)"
"60612","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","7","10807","20.4","31497.2","243","253634","708.2","739220.7","0.041","0.05","0","109","0","317.7","34311","60612-2023-39","POINT (-87.687011 41.88004)"
"60612","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","11","10818","32.1","31529.2","214","253848","623.7","739844.4","0.051","0.05","0","109","0","317.7","34311","60612-2023-40","POINT (-87.687011 41.88004)"
"60612","41","2023-10-08T00:00:00.000","2023-10-14T00:00:00.000","20","10838","58.3","31587.5","242","254090","705.3","740549.7","0.087","0.05","0","109","0","317.7","34311","60612-2023-41","POINT (-87.687011 41.88004)"
"60620","6","2024-02-04T00:00:00.000","2024-02-10T00:00:00.000","25","17722","36.7","26025","0","0","0","0","0","0","0","304","0","446.4","68096","60620-2024-6","POINT (-87.651656 41.740873)"
"60612","19","2023-05-07T00:00:00.000","2023-05-13T00:00:00.000","18","10595","52.5","30879.3","813","248420","2369.5","724024.4","0.012","0.05","0","109","0","317.7","34311","60612-2023-19","POINT (-87.687011 41.88004)"
"60612","20","2023-05-14T00:00:00.000","2023-05-20T00:00:00.000","7","10602","20.4","30899.7","573","248993","1670","725694.4","0.012","0.05","0","109","0","317.7","34311","60612-2023-20","POINT (-87.687011 41.88004)"
"60612","21","2023-05-21T00:00:00.000","2023-05-27T00:00:00.000","3","10605","8.7","30908.5","543","249536","1582.6","727277","0.007","0.05","0","109","0","317.7","34311","60612-2023-21","POINT (-87.687011 41.88004)"
"60612","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","9","10847","26.2","31613.8","194","254284","565.4","741115.1","0.041","0.05","0","109","0","317.7","34311","60612-2023-42","POINT (-87.687011 41.88004)"
"60612","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","14","10861","40.8","31654.6","230","254514","670.3","741785.4","0.07","0.05","0","109","0","317.7","34311","60612-2023-43","POINT (-87.687011 41.88004)"
